others,60
known,60
t,60
within,59
life,59
going,59
leave,58
having,58
each,58
attention,58
brought,58
off,57
short,57
continued,56
seen,56
eyes,56
manner,56
does,56
half,56
side,56
friend,55
general,55
end,55
find,55
suppose,55
situation,54
given,54
people,54
married,54
year,54
rest,54
wished,54
