nothing,189
never,189
too,188
other,188
lucy,186
thing,185
soon,181
mr,178
good,177
colonel,176
may,175
without,174
see,173
ever,169
being,165
john,164
out,161
house,161
say,160
first,160
little,160
however,155
most,154
then,154
two,153
day,150
great,149
again,147
brandon,144
about,144
lady,142
