much,290
only,287
must,283
sister,282
am,273
own,272
who,269
edward,263
mother,258
herself,255
dashwood,252
did,247
there,242
well,240
time,239
now,238
how,236
should,236
are,234
know,232
jennings,230
can,218
willoughby,216
though,216
we,216
some,215
might,215
has,213
miss,210
think,210
after,203
before,201
