present,84
family,83
till,83
like,83
brother,83
few,79
affection,79
another,79
better,78
yet,78
heard,78
down,77
love,77
palmer,77
letter,76
something,75
rather,74
our,74
once,74
way,74
wish,73
feelings,73
together,73
immediately,72
poor,71
done,71
found,71
gave,71
oh,70
hear,70
person,70
least,70
