those,10
conversation,10
explain,10
soldiers,10
yourself,10
name,10
trial,10
sitting,10
own,10
lessons,10
repeated,10
mouth,10
remark,10
mine,10
heads,10
sight,10
having,10
glass,10
foot,10
party,10
birds,10
offended,10
rest,10
mean,10
box,10
word,10
bottle,10
small,10
children,10
fan,10
witness,10
either,10
opened,10
creatures,10
hold,10
remarked,10
walked,10
