hurry,11
whether,11
growing,11
wasn,11
read,11
pool,11
glad,11
turn,11
makes,11
nearly,11
minutes,11
ask,11
tears,11
child,11
gloves,11
hurried,11
pig,11
waited,11
thinking,11
though,11
mind,11
book,11
keep,11
